pc 1
icker,loading
QUBT,0.702026351350059
RGTI,0.6488124748411273
IONQ,0.25887838522459045
QBTS,-0.13850399331486196

pc 2
ticker,loading
QBTS,0.6670896656468199
RGTI,0.340169615346724
QUBT,0.060608192281753064
IONQ,-0.6600020134896665

pc 3
ticker,loading
QBTS,0.7314215180805332
IONQ,0.6606944632998559
QUBT,0.04977032729910947
RGTI,-0.16133289675147755
