ts_event,panel_IV_ASTS,panel_IVRET_ASTS,panel_IV_SATS,panel_IVRET_SATS
2025-08-04 14:00:00+00:00,0.9832792520953574,,,
2025-08-04 14:00:00+00:00,1.1865450332583836,0.18790786857712657,,
2025-08-04 14:00:00+00:00,1.086322463247294,-0.08824764595798003,,
2025-08-04 14:00:00+00:00,1.0251611847273774,-0.05794825130128284,,
2025-08-04 14:00:00+00:00,0.9928002269101353,-0.0320756701559453,,
2025-08-04 14:00:00+00:00,0.9525011536465579,-0.04143814426849678,,
2025-08-04 14:00:00+00:00,0.873989314136543,-0.08602316898521327,,
2025-08-04 14:00:00+00:00,0.9077476834758381,0.037898309158100524,,
2025-08-04 14:00:00+00:00,0.8595174450537388,-0.05459533698692856,,
2025-08-04 14:00:00+00:00,0.7702312155244124,-0.1096803716889925,,
2025-08-04 14:01:00+00:00,0.9555806364700278,0.05624991419357286,,
2025-08-04 14:01:00+00:00,0.9033131103024493,-0.010235960675502045,,
2025-08-04 14:01:00+00:00,1.2045230342769386,0.21795393016177753,,
2025-08-04 14:01:00+00:00,0.9126068719204654,-0.27753374687818133,,
2025-08-04 14:01:00+00:00,1.067642640595484,0.01959155807504541,,
2025-08-04 14:01:00+00:00,1.0469294224309929,0.30692604959337366,,
2025-08-04 14:01:00+00:00,0.9686322406381999,-0.09732334211510878,,
2025-08-04 14:02:00+00:00,1.0499936644266845,0.0942202572244624,0.8716798808596647,
2025-08-04 14:02:00+00:00,1.1733974822951763,0.11111924158619585,0.8716798808596647,
2025-08-04 14:02:00+00:00,1.064560479605833,-0.09734135308458143,0.8716798808596647,
2025-08-04 14:02:00+00:00,1.0104212898315372,-0.05219465624503837,0.8716798808596647,
2025-08-04 14:02:00+00:00,0.9868919606217875,-0.02356207045782911,0.8716798808596647,
2025-08-04 14:02:00+00:00,0.9570966265620536,-0.030656216502341384,0.8716798808596647,
2025-08-04 14:02:00+00:00,0.9027592299471419,-0.05844847018908089,0.8716798808596647,
2025-08-04 14:02:00+00:00,0.7241393198450006,-0.22047207976290356,0.8716798808596647,
2025-08-04 14:03:00+00:00,0.9015868036547736,0.11259501029160086,,
2025-08-04 14:03:00+00:00,0.9557986395044082,0.024668311494327577,,
2025-08-04 14:03:00+00:00,0.9325091382840663,0.18985679740980552,,
2025-08-04 14:03:00+00:00,0.7712573875375615,-0.15613417220465609,,
2025-08-04 14:03:00+00:00,0.8055790339989459,-0.33716199747712167,,
2025-08-04 14:03:00+00:00,0.9608782043317914,0.008910809536706567,,
2025-08-04 14:03:00+00:00,1.1876919554200982,0.2119195070451227,,
2025-08-04 14:03:00+00:00,0.9523540366854918,-0.07602154552467405,,
2025-08-04 14:03:00+00:00,1.027576502367641,0.34997459385934415,,
2025-08-04 14:03:00+00:00,1.1285888355870681,-0.051043856296177206,,
2025-08-04 14:04:00+00:00,1.046298215895593,0.09046644249713306,,
2025-08-04 14:04:00+00:00,1.1607036300957068,0.10376797264539955,,
2025-08-04 14:04:00+00:00,1.0767667215783716,-0.0750636243858561,,
2025-08-04 14:04:00+00:00,0.9900041261398419,-0.08400894255142063,,
2025-08-04 14:04:00+00:00,1.0094926719409352,0.019494067690935132,,
2025-08-04 14:04:00+00:00,0.8541214868009781,-0.16712973875055812,,
2025-08-04 14:04:00+00:00,0.8189066974710666,-0.04210328501669128,,
2025-08-04 14:04:00+00:00,0.7556957991402096,-0.08033124174919135,,
2025-08-04 14:05:00+00:00,0.95634611868537,0.07467366472407304,,
2025-08-04 14:05:00+00:00,0.887533468511616,-0.022009872329334615,,
2025-08-04 14:05:00+00:00,0.9072845286629428,-0.042385282034581785,,
2025-08-04 14:05:00+00:00,0.9465666504773168,0.21517370189851534,,
2025-08-04 14:05:00+00:00,0.9951778955439221,0.27528259755656864,,
2025-08-04 14:05:00+00:00,1.0490172315544535,-0.030786420940044155,,
2025-08-04 14:05:00+00:00,1.0818149899711853,-0.09294937268506057,,
2025-08-04 14:05:00+00:00,1.1871904503464925,0.17642331786611926,,
2025-08-04 14:05:00+00:00,0.7633126291308282,-0.317941350807116,,
2025-08-04 14:06:00+00:00,0.8132709748047058,-0.11998595302559664,,
2025-08-04 14:06:00+00:00,0.9932113615815914,0.2999388634401785,,
2025-08-04 14:06:00+00:00,0.7358340586355576,-0.10005972686002879,,
2025-08-04 14:06:00+00:00,0.9169475831435006,0.1105156229682891,,
2025-08-04 14:06:00+00:00,1.060770468637781,0.1036308839171971,,
2025-08-04 14:06:00+00:00,1.0414393422682091,-0.1167933457691813,,
2025-08-04 14:06:00+00:00,1.1704602939215394,0.2108217580104852,,
2025-08-04 14:06:00+00:00,0.9479773466423559,-0.11242017425617591,,
2025-08-04 14:06:00+00:00,0.8210095047413246,-0.2378243318488881,,
2025-08-04 14:07:00+00:00,1.001063928028026,0.007875148501968734,0.8876564916575213,0.018162587031651925
2025-08-04 14:07:00+00:00,1.1749909604809132,0.1601970919010792,0.8876564916575213,0.018162587031651925
2025-08-04 14:07:00+00:00,1.0815034692548824,-0.08290828013522779,0.8876564916575213,0.018162587031651925
2025-08-04 14:07:00+00:00,1.003720906369188,-0.07463817330210228,0.8876564916575213,0.018162587031651925
2025-08-04 14:07:00+00:00,0.9384025969459134,-0.06729021514924773,0.8876564916575213,0.018162587031651925
2025-08-04 14:07:00+00:00,0.9299432802587719,-0.00905546943601887,0.8876564916575213,0.018162587031651925
2025-08-04 14:07:00+00:00,0.922012419240596,-0.008564901960274235,0.8876564916575213,0.018162587031651925
2025-08-04 14:08:00+00:00,0.8190493395427608,-0.11477110573255263,0.8787056337817524,-0.010134880456207404
2025-08-04 14:08:00+00:00,0.9186593981565813,-0.0726703703595316,0.8787056337817524,-0.010134880456207404
2025-08-04 14:08:00+00:00,0.9879042714143014,-0.07978720323987486,0.8787056337817524,-0.010134880456207404
2025-08-04 14:08:00+00:00,1.0699562138813314,-0.09317086611309593,0.8787056337817524,-0.010134880456207404
2025-08-04 14:08:00+00:00,1.1744366574308087,0.16389654516437036,0.8787056337817524,-0.010134880456207404
2025-08-04 14:08:00+00:00,0.9968968716653929,0.07808863260307122,0.8787056337817524,-0.010134880456207404
2025-08-04 14:09:00+00:00,0.9457398211382965,0.1438231750344027,,
2025-08-04 14:09:00+00:00,1.1928976654825023,0.23217313856090854,,
2025-08-04 14:09:00+00:00,1.0714292124922518,-0.10739189048074879,,
2025-08-04 14:09:00+00:00,0.966039408249156,-0.10354412012561695,,
2025-08-04 14:09:00+00:00,0.8805126846459347,-0.09270029465185356,,
2025-08-04 14:09:00+00:00,0.863616476639457,-0.019375556541455397,,
2025-08-04 14:09:00+00:00,1.2868249424577753,0.39880440102217474,,
2025-08-04 14:10:00+00:00,0.9669780662783938,0.01380714205924901,,
2025-08-04 14:10:00+00:00,0.9537186109852923,0.039396112124762295,,
2025-08-04 14:10:00+00:00,0.9168762926841022,0.15423832998556605,,
2025-08-04 14:10:00+00:00,1.0159607278547431,-0.23634320479318224,,
2025-08-04 14:10:00+00:00,1.1012486437463531,-0.0752967447615322,,
2025-08-04 14:10:00+00:00,1.1873707530551039,0.15590671674772266,,
2025-08-04 14:10:00+00:00,0.7858250844460895,-0.3374657169001706,,
2025-08-04 14:11:00+00:00,0.9885448836693905,0.02205823445569322,1.1611053139247902,0.2786777332747359
2025-08-04 14:11:00+00:00,1.167627058859082,0.1664947660630309,1.1611053139247902,0.2786777332747359
2025-08-04 14:11:00+00:00,1.1727440407480219,0.004372802282040622,1.1611053139247902,0.2786777332747359
2025-08-04 14:11:00+00:00,1.0082279446139863,-0.15115205716516236,1.1611053139247902,0.2786777332747359
2025-08-04 14:11:00+00:00,0.9904796321131907,-0.017760255906664225,1.1611053139247902,0.2786777332747359
2025-08-04 14:11:00+00:00,0.9054394710671375,-0.0897688734677543,1.1611053139247902,0.2786777332747359
2025-08-04 14:11:00+00:00,0.7983991332296133,-0.1258117898594458,1.1611053139247902,0.2786777332747359
2025-08-04 14:12:00+00:00,0.9668641683155702,0.05835775860302304,1.0555364209595002,-0.09532331467617194
