iv_ret_fwd,iv_clip,ts_event,core_expiry_date,core_iv,core_opt_volume,core_stock_volume,core_time_to_expiry,core_strike_price,core_option_type,core_delta,core_gamma,core_vega,core_days_to_expiry,core_option_type_enc,core_rv_30m,core_opt_vol_change_1m,core_opt_vol_roll_15m,core_opt_vol_roll_5m,core_opt_vol_roll_60m,core_opt_vol_zscore_15m,core_iv_ret_1m,core_iv_ret_5m,core_iv_ret_15m,core_iv_sma_5m,core_iv_sma_15m,core_iv_std_15m,core_iv_rsi_15m,core_iv_zscore_15m,core_sabr_alpha,core_sabr_beta,core_sabr_rho,core_sabr_nu,core_moneyness,core_log_moneyness,panel_IV_ASTS,panel_IVRET_ASTS,panel_IV_SATS,panel_IVRET_SATS,sym_ASTS,sym_SATS
-0.1583644440867211,-0.16300152130885345,2025-08-04 15:21:00+00:00,-0.2677427406490681,-0.16300152130885345,0.23840599938442547,6.133492244846157,-0.2649123743071928,0.20140988730256634,,-1.7262039396734614,-0.4012637873351386,0.11025302012222427,-0.2649124182615865,-1.3500197406101888,-0.4805970336003403,0.37493615919647594,-0.15149746377130507,-0.02320961867363915,-0.5582745990615027,0.11873517833698811,0.14244552243051004,-0.4941307109994279,-0.002850972020707494,0.8562739704659151,-0.0741588480220133,0.20950318600306495,-0.32437181800717946,-0.13914878504838396,0.27362876365875577,0.0,0.5256872828190982,0.03837648447588862,0.2942835820644235,0.363037727848521,-0.6195412893328572,-0.02375995133003095,-0.4621265742358491,-0.16368104422456117,1.0,0.0
-0.10609088704123654,-0.760458418883458,2025-08-04 15:21:00+00:00,0.08285302809569914,-0.760458418883458,-0.10547484852311545,6.133492244846157,0.08563770460641813,-0.22936799272601646,,0.9684974080076479,-0.6741953542343565,0.6983144532184646,0.08563768507116974,0.7405119375397997,-1.5217268173587342,-0.12508768276764337,-0.054776886957401405,-0.0469264242830093,-0.5202052185961541,-0.1119124591316452,-0.22737711001175653,-0.2266783187022365,-0.19720173193725105,0.25260405420124377,-0.07569261543353682,0.20974724994510371,-0.001196804110272187,-0.6675083325434902,-0.011997787038070255,0.0,-0.14298191219902362,0.03837648447588862,-0.14583359870416765,-0.023719921024235424,-0.6195412893328572,-0.02375995133003095,-0.4621265742358491,-0.16368104422456117,1.0,0.0
-0.10911091464458231,-1.2241447012132194,2025-08-04 15:21:00+00:00,1.2459405783759587,-1.2241447012132194,-0.10547484852311545,6.133492244846157,1.2485736806849053,-0.6601458727545992,,1.22479433463793,-0.9318887755691646,1.5998963783041014,1.248573629290415,0.7405119375397997,-1.5217268173587342,-0.09593831081457811,-0.054776886957401405,-0.0350680214783242,-0.5236660713657312,-0.1119124591316452,-0.190694268541275,-0.909156767541429,-0.9310241223113713,0.010990255513735715,-0.20299854808029896,0.2760507883832021,-0.34215896596213313,-1.029973281020174,-1.5727087249362368,0.0,-0.8058890660176122,0.03837648447588862,-0.5859507794727593,-0.4512606664461964,-0.6195412893328572,-0.02375995133003095,-0.4621265742358491,-0.16368104422456117,1.0,0.0
-0.15913081073199795,1.240478700989901,2025-08-04 15:22:00+00:00,-0.46251816772949433,1.240478700989901,0.10614413480460204,-0.14934932713156873,-0.45966628223625916,-0.44475693274030786,,-1.3070571082183464,0.138482772928292,-0.5597916220223005,-0.4596663270212377,-1.3500197406101888,-1.389500723316762,0.20676670562109947,-0.013325211180014193,0.0005071869357310488,-0.5029009547482682,0.005072193644745494,0.7315605150685287,0.4528128307877318,0.629939836257876,-1.2623551690475232,-1.1352388752095977,0.018228332588883928,-0.2505587067287233,1.430363523633689,0.9429187901664177,0.0,-0.47737296363618087,0.03837648447588862,-0.36256128829794265,-0.22863071435273186,-0.272523296458492,-0.0933060254133447,-0.25674899362576,0.10343539113874793,1.0,0.0
0.18408518088580308,-0.10064186232362024,2025-08-04 15:22:00+00:00,-0.5014732531455796,-0.10064186232362024,0.3706678639642489,-0.14934932713156873,-0.4986162910044382,-0.22936799272601646,,-1.5713438355855769,1.8318012719260317,-0.7685256907688034,-0.4986163361442028,-1.3500197406101888,-1.389500723316762,-0.06230442009950283,0.04194368985650224,-0.0587848270876944,-0.5029009547482682,0.15057558727037001,-0.4464168954184871,0.2415431492989825,1.0695686423811377,-0.7142488522788911,-0.6822900042110971,0.3094670448765908,1.2016451337546068,0.06207371388706485,0.3020237729340857,0.0,-0.13752118895523843,0.03837648447588862,-0.14232738734572462,-0.020488478329303044,-0.272523296458492,-0.0933060254133447,-0.25674899362576,0.10343539113874793,1.0,0.0
0.07150910608846342,-0.847183369902084,2025-08-04 15:22:00+00:00,-0.1119223989847271,-0.847183369902084,-0.13192722143908014,-0.14934932713156873,-0.10911620332264822,-1.7801683608289145,,1.6737088718087803,-0.9488962637214883,-0.47203283883632424,-0.10911622368848144,0.7405119375397997,-1.389500723316762,-0.12620881245814586,-0.013325211180014193,0.0005071869357310488,-0.4890575436699597,-0.13285524236976948,-0.23512293812465018,-0.11540420167406452,-0.13389903419656354,-1.1434016640848335,-1.0510507320409737,-0.019666913915464167,-0.5794501481599288,-0.537241622460959,-1.869116746620015,0.0,-1.9372543750132802,0.03837648447588862,-1.7280114742016945,-1.8314697490515524,-0.272523296458492,-0.0933060254133447,-0.25674899362576,0.10343539113874793,1.0,0.0
-0.07978594501994185,-0.23639050754629104,2025-08-04 15:22:00+00:00,-0.3456529114812386,-0.23639050754629104,0.10614413480460204,-0.14934932713156873,-0.34281625593172216,-0.4016791447374496,,-1.3704775340706312,-0.26581220018796614,-0.13968987900129762,-0.34281629965234245,-1.3500197406101888,-1.5217268173587342,0.03859725204572304,-0.047868274327836885,-0.0587848270876944,-0.5202052185961541,0.011383434315446186,0.39154615021345957,-0.10757623505530792,-0.2824747508436912,-1.0225751465073412,-0.8511873387512997,0.08468293853389489,-1.9028246926486647,-0.015182529051319798,0.2371521777179954,0.0,-0.4102255504828809,0.03837648447588862,-0.31851450810749904,-0.18613939468854407,-0.272523296458492,-0.0933060254133447,-0.25674899362576,0.10343539113874793,1.0,0.0
0.14599910103498145,-0.0198065778679695,2025-08-04 15:23:00+00:00,-0.5014732531455796,-0.0198065778679695,-0.05257010269118608,0.6324425889434694,-0.49862015509260965,-0.44475693274030786,,-1.0917651762619578,1.2310332662198662,-0.8284949547085095,-0.4986201992890285,-1.3500197406101888,-1.389500723316762,-0.12284542338663834,0.1732073298182286,0.1546664233966372,-0.4406056048958796,-0.10860275459153033,0.029251120069403145,0.4536863090925883,0.1795797370981012,-0.45656825456684474,-0.08020954590857192,-0.6277970111091125,1.6594996416052112,-0.010437995176464692,0.3442340185033025,0.0,-0.4899837752496403,0.03837648447588862,-0.3708786091448758,-0.23670450123770773,-1.2212900291691409,-0.02978305033058701,-0.32948960029148866,-0.022041957469307916,1.0,0.0
-0.15068744555170263,1.3318007834910284,2025-08-04 15:23:00+00:00,-0.46251816772949433,1.3318007834910284,-0.13192722143908014,0.6324425889434694,-0.45967014632443065,-0.4016791447374496,,-1.346102936037729,0.14370412467391291,-0.5500520261770231,-0.4596701901660634,-1.3500197406101888,-0.8093620305715825,-0.12116372885088458,0.1386642666704058,0.1783832290060074,-0.4440664576654567,-0.1445509629895372,0.4454537778641497,0.5056816454760097,0.45297422727622316,0.01376636251071323,0.04026643109925536,-0.6739031257189956,0.38328367737215374,1.4890456534957008,0.9907833543578273,0.0,-0.4230827165504198,0.03837648447588862,-0.3269193797001894,-0.19421318157351994,-1.2212900291691409,-0.02978305033058701,-0.32948960029148866,-0.022041957469307916,1.0,0.0
0.09867143094447632,0.5804782808572378,2025-08-04 15:23:00+00:00,-0.4235630823134091,0.5804782808572378,-0.026117729775221393,0.6324425889434694,-0.42072013755625165,-0.1432124167202999,,0.7697549743228213,-0.0062642920171096204,-0.3489048304236926,-0.42072018104309833,0.7405119375397997,-0.8093620305715825,0.03859725204572304,0.1386642666704058,0.07165760376384159,-0.4440664576654567,-0.09005914959665658,-0.2382808876266833,0.5026357194392708,0.14147944567038515,0.6261979015254096,0.3803070639343707,-0.40003874427294733,1.0087377994836224,0.4844111725183398,0.631383813501514,0.0,-0.014260233180138623,0.03837648447588862,-0.06316400303207136,0.051794498253146366,-1.2212900291691409,-0.02978305033058701,-0.32948960029148866,-0.022041957469307916,1.0,0.0
